idx,symbol,date_group,price_1,qty_ratio_1,price_2,qty_ratio_2,price_3,qty_ratio_3,qty_total,price_item_count,future_buy_price,future_sell_price
247,1449,20180524_20180525_20180528,5.58,0.3774,5.68,0.2642,5.83,0.0778,424,31,5.63,5.5
248,1449,20180525_20180528_20180529,5.55,0.2931,5.6,0.3862,5.7,0.0966,290,26,5.66,5.5
249,1449,20180528_20180529_20180530,5.52,0.1538,5.58,0.4281,5.65,0.0435,299,21,5.61,5.36
250,1449,20180530_20180531_20180601,5.36,0.1148,5.51,0.4482,5.59,0.1597,357,21,5.66,5.5
251,1449,20180531_20180601_20180604,5.36,0.1246,5.51,0.4043,5.6,0.1368,329,20,5.6,5.51
252,1449,20180601_20180604_20180605,5.36,0.1553,5.53,0.2159,5.59,0.3333,264,18,5.59,5.51
253,1451,20180530_20180531_20180601,24.8,0.1513,26.67,0.2276,27.21,0.3559,2214,49,27.2,26.4
254,1451,20180531_20180601_20180604,24.98,0.0675,26.69,0.3955,27.19,0.3854,2683,48,26.8,25.9
255,1451,20180601_20180604_20180605,25.26,0.0355,26.67,0.4393,27.19,0.3745,2761,41,26.8,25.8
256,1451,20180604_20180605_20180606,26.16,0.0718,26.57,0.3454,26.91,0.0711,1407,27,26.1,25.6
257,1451,20180605_20180606_20180607,25.97,0.2874,26.29,0.1198,26.55,0.3066,835,20,26.2,25.5
258,1451,20180606_20180607_20180608,25.85,0.3337,26.09,0.2961,26.42,0.1351,851,22,25.7,25.5
259,1453,20180529_20180530_20180531,9.85,0.1661,9.98,0.3754,10.08,0.4505,1132,28,10.15,9.99
260,1453,20180530_20180531_20180601,9.87,0.0818,9.98,0.4993,10.08,0.557,1492,28,10.1,9.99
261,1454,20180523_20180524_20180525,8.32,0.3615,8.37,0.1846,8.47,0.1231,130,18,8.41,8.32
262,1455,20180529_20180530_20180531,10.8,0.1848,11.13,0.2111,11.41,0.2026,17592,20,11.15,11.0
263,1455,20180530_20180531_20180601,10.85,0.1122,11.09,0.3166,11.38,0.1837,19398,18,11.2,10.8
264,1459,20180528_20180529_20180530,8.52,0.0527,8.61,0.2338,8.65,0.3572,1005,20,8.95,8.86
265,1459,20180529_20180530_20180531,8.52,0.1657,8.64,0.3116,8.89,0.3406,1515,41,9.37,9.0
266,1459,20180530_20180531_20180601,8.59,0.1542,8.95,0.1833,9.28,0.2755,2711,76,9.29,8.95
267,1459,20180531_20180601_20180604,8.89,0.2496,9.08,0.2129,9.3,0.2818,2452,60,9.0,9.0
268,1459,20180601_20180604_20180605,8.99,0.1703,9.13,0.1395,9.32,0.3004,2014,45,9.08,9.07
269,1459,20180604_20180605_20180606,9.0,0.3263,9.07,0.2162,9.21,0.0485,990,29,9.2,9.03
270,1459,20180605_20180606_20180607,8.97,0.2117,9.03,0.2932,9.14,0.278,921,25,9.31,9.0
271,1459,20180606_20180607_20180608,9.06,0.0958,9.16,0.1152,9.26,0.2857,2317,32,9.15,9.02
272,1466,20180531_20180601_20180604,10.15,0.1252,10.63,0.1478,11.13,0.3036,1861,25,10.4,10.3
273,1466,20180601_20180604_20180605,10.35,0.1807,10.71,0.1467,11.14,0.3201,1765,24,10.35,10.2
274,1466,20180604_20180605_20180606,10.39,0.1861,10.77,0.1151,11.16,0.3147,1789,21,10.45,10.2
275,1467,20180530_20180531_20180601,10.54,0.2062,10.81,0.3414,11.12,0.1352,2027,22,11.55,11.3
276,1467,20180531_20180601_20180604,10.75,0.1752,11.02,0.1524,11.31,0.2293,1923,20,12.35,11.45
277,1467,20180601_20180604_20180605,11.17,0.2215,11.64,0.1337,12.03,0.2957,3246,33,11.9,11.3
278,1467,20180604_20180605_20180606,11.32,0.1365,11.65,0.3046,12.02,0.2049,3641,24,11.7,11.1
279,1467,20180605_20180606_20180607,11.44,0.1578,11.69,0.3241,12.04,0.2044,3650,22,11.4,11.15
280,1471,20180523_20180524_20180525,5.71,0.441,5.76,0.1974,5.81,0.1235,907,19,5.73,5.63
281,1471,20180524_20180525_20180528,5.65,0.1779,5.71,0.4728,5.77,0.1714,1085,22,5.79,5.7
282,1471,20180525_20180528_20180529,5.65,0.2273,5.7,0.3157,5.77,0.1137,871,18,6.3,6.67
283,1471,20180528_20180529_20180530,5.69,0.2565,5.99,0.0447,6.28,0.4214,1813,52,6.93,6.63
284,1471,20180529_20180530_20180531,5.74,0.0669,6.26,0.1794,6.89,0.6052,4678,66,6.95,6.62
285,1471,20180530_20180531_20180601,5.81,0.0283,6.26,0.1353,6.87,0.2494,6224,68,7.37,7.02
286,1471,20180531_20180601_20180604,6.75,0.2186,6.92,0.5074,7.25,0.0584,6522,62,7.39,7.09
287,1471,20180601_20180604_20180605,6.75,0.2728,6.96,0.18,7.27,0.2601,4699,69,7.35,6.75
288,1471,20180604_20180605_20180606,6.75,0.1066,7.07,0.0928,7.26,0.3495,3611,57,7.2,6.84
289,1471,20180605_20180606_20180607,6.82,0.1372,7.09,0.1035,7.25,0.1819,4425,60,7.18,6.8
290,1471,20180606_20180607_20180608,6.84,0.1544,7.03,0.1921,7.2,0.139,4332,58,7.0,6.78
291,1472,20180523_20180524_20180525,26.34,0.2118,26.93,0.1724,27.61,0.1773,203,27,28.8,27.25
292,1472,20180524_20180525_20180528,26.75,0.1781,27.49,0.2186,28.0,0.2146,247,34,28.5,28.0
293,1472,20180525_20180528_20180529,27.36,0.2288,27.9,0.2516,28.41,0.1765,306,31,30.15,29.7
294,1472,20180528_20180529_20180530,27.74,0.0924,28.69,0.2446,29.77,0.1821,368,42,32.25,33.4
295,1472,20180529_20180530_20180531,28.26,0.1097,29.94,0.1276,32.15,0.4582,729,62,35.45,35.6
296,1472,20180530_20180531_20180601,29.46,0.0924,32.17,0.3092,35.2,0.4286,1190,74,38.2,35.4
297,1472,20180531_20180601_20180604,31.92,0.2472,35.24,0.3344,37.31,0.1858,1582,94,36.5,35.8
298,1472,20180601_20180604_20180605,33.98,0.0465,35.48,0.3194,37.26,0.2027,1312,66,38.0,36.6
299,1472,20180604_20180605_20180606,35.89,0.1681,36.82,0.2233,37.77,0.1153,815,46,37.9,36.0
300,1472,20180605_20180606_20180607,35.89,0.2245,36.62,0.4052,37.76,0.0758,343,28,36.8,36.0
301,1476,20180523_20180524_20180525,370.55,0.2447,374.0,0.3353,378.77,0.17,1900,31,377.0,365.0
302,1476,20180524_20180525_20180528,369.74,0.2538,372.91,0.3328,375.44,0.1244,1962,27,373.0,357.5
303,1476,20180525_20180528_20180529,367.2,0.1115,370.19,0.2709,373.25,0.2588,2152,25,369.5,363.0
304,1476,20180528_20180529_20180530,360.74,0.0781,366.13,0.1822,371.24,0.2514,2920,40,367.5,369.5
305,1476,20180529_20180530_20180531,360.78,0.0505,365.69,0.4543,370.83,0.1143,3526,32,379.0,378.5
306,1476,20180530_20180531_20180601,360.78,0.0826,365.91,0.3996,375.66,0.2021,4309,44,387.5,377.5
307,1476,20180531_20180601_20180604,365.89,0.2579,375.9,0.1809,384.89,0.2674,4816,46,384.0,381.0
308,1476,20180601_20180604_20180605,374.24,0.1662,379.64,0.245,385.16,0.2536,4681,37,393.5,359.0
309,1476,20180604_20180605_20180606,380.64,0.2234,385.76,0.3158,389.69,0.1159,4686,33,378.0,360.5
310,1476,20180605_20180606_20180607,364.8,0.2538,379.53,0.1702,388.69,0.1748,7317,69,370.0,351.5
311,1476,20180606_20180607_20180608,362.74,0.3021,368.65,0.2841,388.48,0.1549,8057,61,363.5,356.0
312,1507,20180605_20180606_20180607,49.65,0.4429,49.88,0.2272,50.6,0.0685,788,20,50.8,49.8
313,1507,20180606_20180607_20180608,49.76,0.2724,50.07,0.2581,50.61,0.1446,837,19,50.4,50.0
314,1512,20180601_20180604_20180605,10.1,0.1262,10.42,0.216,10.74,0.1209,935,18,10.8,10.45
315,1512,20180604_20180605_20180606,10.1,0.1068,10.44,0.238,10.73,0.1783,1105,19,10.8,10.4
316,1514,20180523_20180524_20180525,15.24,0.1877,15.51,0.244,15.74,0.2011,7647,18,15.55,15.25
317,1514,20180528_20180529_20180530,15.38,0.1721,15.68,0.2672,16.08,0.1273,11168,23,16.3,15.45
318,1514,20180529_20180530_20180531,15.54,0.2193,15.81,0.347,16.12,0.1239,14297,22,16.2,15.75
319,1514,20180530_20180531_20180601,15.6,0.128,15.84,0.2947,16.11,0.157,13482,20,16.3,15.7
320,1514,20180531_20180601_20180604,15.65,0.079,15.9,0.2444,16.15,0.2325,13103,18,16.0,15.85
321,1514,20180601_20180604_20180605,15.62,0.0693,15.91,0.3337,16.14,0.2634,10481,18,16.2,15.7
322,1515,20180523_20180524_20180525,38.41,0.2132,39.07,0.2208,39.85,0.2343,3410,50,40.2,38.85
323,1515,20180524_20180525_20180528,38.32,0.1904,39.04,0.1005,39.89,0.4491,3004,50,40.05,38.4
324,1515,20180525_20180528_20180529,38.14,0.0445,39.1,0.1822,39.87,0.43,2898,40,39.0,38.6
325,1515,20180528_20180529_20180530,38.59,0.2714,39.13,0.1736,39.89,0.2954,1791,35,42.4,40.5
326,1515,20180529_20180530_20180531,38.84,0.137,40.0,0.1569,41.58,0.2345,5079,76,42.45,39.55
327,1515,20180530_20180531_20180601,38.68,0.0886,40.73,0.255,41.82,0.2435,6599,74,40.85,39.8
328,1515,20180531_20180601_20180604,39.97,0.2349,40.97,0.2823,41.88,0.1977,7199,67,40.7,39.1
329,1515,20180601_20180604_20180605,40.02,0.5118,40.86,0.2385,42.02,0.0593,5006,57,40.1,39.45
330,1515,20180604_20180605_20180606,39.5,0.1343,40.03,0.6579,40.54,0.0334,3476,34,40.0,39.5
331,1515,20180605_20180606_20180607,39.52,0.2453,39.98,0.4457,40.19,0.3329,2845,31,40.35,39.05
332,1515,20180606_20180607_20180608,39.26,0.0657,39.6,0.5148,39.95,0.153,1719,26,40.25,39.3
333,1516,20180530_20180531_20180601,18.25,0.2822,18.61,0.1595,18.95,0.2699,163,19,19.2,18.55
334,1516,20180606_20180607_20180608,18.93,0.0347,20.53,0.1708,21.03,0.6683,404,23,23.15,21.95
335,1519,20180523_20180524_20180525,23.0,0.1311,23.39,0.1444,23.84,0.2669,2563,26,22.9,22.45
336,1519,20180524_20180525_20180528,22.45,0.3163,23.13,0.1082,23.81,0.1429,3437,40,23.35,22.4
337,1519,20180525_20180528_20180529,22.46,0.3409,22.92,0.2119,23.42,0.1718,3737,35,22.95,22.25
338,1519,20180528_20180529_20180530,22.44,0.3266,22.72,0.1846,23.12,0.0719,3114,24,22.8,22.15
339,1519,20180529_20180530_20180531,22.35,0.1803,22.6,0.4284,23.05,0.1148,2257,23,23.1,22.6
340,1519,20180530_20180531_20180601,22.26,0.1839,22.53,0.3045,22.89,0.176,2279,20,23.2,22.4
341,1519,20180531_20180601_20180604,22.26,0.2137,22.5,0.1617,22.89,0.3544,2387,22,22.95,22.3
342,1519,20180601_20180604_20180605,22.21,0.0987,22.54,0.1504,22.89,0.3038,2340,21,22.6,22.45
343,1519,20180604_20180605_20180606,22.45,0.4179,22.8,0.2532,23.08,0.0458,2010,19,22.9,22.4
344,1522,20180523_20180524_20180525,31.26,0.1676,31.98,0.4035,32.54,0.1372,19559,47,32.8,31.45
345,1522,20180524_20180525_20180528,31.91,0.2858,32.21,0.2938,32.61,0.1643,13777,26,32.4,31.05
346,1522,20180525_20180528_20180529,31.73,0.0985,32.18,0.3933,32.6,0.2778,9512,30,31.45,31.15
347,1522,20180528_20180529_20180530,31.16,0.1727,31.66,0.1376,32.27,0.4361,3990,36,31.8,31.25
348,1522,20180529_20180530_20180531,31.22,0.1934,31.62,0.2571,32.05,0.1588,2859,25,32.65,32.2
349,1522,20180530_20180531_20180601,31.33,0.1577,32.01,0.1079,32.45,0.3203,5061,32,32.9,32.05
350,1522,20180531_20180601_20180604,31.48,0.1297,32.18,0.1875,32.47,0.5483,6544,34,33.15,32.2
351,1522,20180601_20180604_20180605,31.85,0.0303,32.42,0.4069,32.84,0.2208,10020,38,32.95,31.75
352,1522,20180604_20180605_20180606,32.37,0.2605,32.69,0.2443,32.97,0.18,8448,23,32.7,31.6
353,1522,20180605_20180606_20180607,31.97,0.086,32.48,0.2507,32.86,0.2681,7905,28,32.25,31.8
354,1522,20180606_20180607_20180608,31.91,0.2641,32.39,0.4052,32.74,0.1326,4282,28,32.2,32.05
355,1525,20180528_20180529_20180530,76.49,0.2247,78.05,0.269,78.67,0.2089,316,25,76.9,74.0
356,1525,20180529_20180530_20180531,74.91,0.1903,76.36,0.2544,78.3,0.1549,452,43,75.0,74.5
357,1525,20180530_20180531_20180601,74.63,0.2895,76.27,0.2238,78.09,0.1211,487,39,75.3,74.5
358,1525,20180531_20180601_20180604,74.47,0.3388,75.03,0.2173,76.12,0.0794,428,24,75.1,74.3
359,1525,20180605_20180606_20180607,75.1,0.3004,77.39,0.1235,78.89,0.1214,486,52,80.2,76.1
360,1525,20180606_20180607_20180608,75.43,0.1496,77.47,0.2882,79.05,0.1921,635,55,77.9,75.1
361,1526,20180523_20180524_20180525,44.33,0.1319,44.92,0.3761,45.96,0.066,561,42,44.9,41.0
362,1526,20180524_20180525_20180528,43.38,0.2803,44.28,0.2371,45.04,0.2338,603,41,43.9,41.05
363,1526,20180525_20180528_20180529,41.83,0.2196,43.28,0.2565,44.38,0.1866,1002,70,44.4,42.5
364,1526,20180528_20180529_20180530,41.76,0.2354,43.16,0.1974,43.97,0.1484,1287,64,45.0,42.05
365,1526,20180529_20180530_20180531,41.72,0.2342,42.91,0.2463,43.95,0.1367,1405,67,42.8,42.7
366,1526,20180530_20180531_20180601,41.76,0.1352,42.89,0.2541,44.0,0.168,976,68,43.5,42.7
367,1526,20180531_20180601_20180604,42.6,0.2075,43.15,0.3324,44.27,0.061,689,41,43.4,42.9
368,1526,20180601_20180604_20180605,42.39,0.1202,42.84,0.397,43.27,0.1545,466,28,43.55,43.0
369,1526,20180604_20180605_20180606,42.82,0.1669,43.1,0.1107,43.38,0.2215,605,18,43.95,43.5
370,1526,20180605_20180606_20180607,42.91,0.205,43.35,0.3,43.78,0.0417,600,25,47.3,43.9
371,1526,20180606_20180607_20180608,43.47,0.16,45.65,0.0767,47.18,0.4056,1800,77,47.9,42.5
372,1527,20180523_20180524_20180525,54.84,0.0934,56.27,0.269,57.07,0.306,4049,37,57.1,55.8
373,1527,20180524_20180525_20180528,56.39,0.1975,56.9,0.46,57.42,0.1061,3326,23,57.3,56.4
374,1527,20180525_20180528_20180529,56.21,0.1226,56.87,0.3943,57.41,0.1007,2374,20,59.8,60.0
375,1527,20180528_20180529_20180530,56.66,0.1932,58.31,0.2957,59.13,0.2755,4265,41,64.6,65.7
376,1527,20180529_20180530_20180531,58.2,0.1705,61.67,0.1281,64.48,0.3594,10470,87,69.9,65.2
377,1527,20180530_20180531_20180601,59.09,0.1486,63.78,0.2326,67.39,0.2694,19173,123,67.5,60.3
378,1527,20180531_20180601_20180604,61.75,0.0831,65.34,0.304,67.7,0.2295,18926,94,66.1,61.0
379,1527,20180601_20180604_20180605,62.28,0.0548,66.48,0.4691,68.44,0.1757,15730,97,62.4,59.0
380,1527,20180604_20180605_20180606,61.43,0.2594,63.5,0.172,66.44,0.3216,7711,73,62.1,59.8
381,1527,20180605_20180606_20180607,60.28,0.3107,61.84,0.263,63.87,0.1277,6878,70,61.4,56.4
382,1527,20180606_20180607_20180608,59.88,0.2659,60.6,0.2158,61.85,0.27,3971,35,60.3,56.5
383,1530,20180523_20180524_20180525,33.99,0.0636,35.13,0.2341,35.63,0.2409,440,36,37.55,36.0
384,1530,20180524_20180525_20180528,34.33,0.0859,35.44,0.2143,37.0,0.2857,966,57,37.45,35.15
385,1530,20180525_20180528_20180529,35.31,0.1592,36.32,0.1799,37.11,0.2169,1162,51,36.0,35.35
386,1530,20180528_20180529_20180530,35.78,0.0836,36.54,0.1841,37.18,0.2378,1005,45,36.9,36.35
387,1530,20180529_20180530_20180531,35.56,0.1375,36.08,0.3547,36.8,0.1125,640,37,36.8,36.3
388,1530,20180530_20180531_20180601,35.49,0.1004,35.93,0.3494,36.63,0.1988,498,31,37.15,36.3
389,1530,20180531_20180601_20180604,35.82,0.2193,36.52,0.3055,36.92,0.201,383,29,37.2,36.95
390,1530,20180601_20180604_20180605,36.41,0.1583,36.63,0.2778,37.03,0.2222,360,19,37.65,37.0
391,1530,20180604_20180605_20180606,36.51,0.0841,37.05,0.4182,37.49,0.0421,428,26,37.35,37.2
392,1530,20180605_20180606_20180607,36.55,0.1308,37.08,0.5011,37.44,0.0399,451,26,37.6,36.55
393,1531,20180605_20180606_20180607,18.85,0.2518,19.14,0.2303,19.59,0.2745,838,23,19.85,19.65
394,1531,20180606_20180607_20180608,19.06,0.1674,19.49,0.2669,19.68,0.3347,944,22,19.85,19.4
395,1532,20180531_20180601_20180604,29.73,0.4972,30.01,0.1986,30.27,0.0913,1259,18,30.25,29.8
396,1532,20180601_20180604_20180605,29.64,0.1798,30.0,0.5177,30.27,0.1216,962,18,30.05,29.7
397,1533,20180523_20180524_20180525,38.67,0.208,39.04,0.2836,39.42,0.25,952,28,39.1,38.35
398,1533,20180524_20180525_20180528,38.53,0.2851,38.7,0.3268,38.99,0.1645,456,19,38.8,38.0
399,1533,20180528_20180529_20180530,38.08,0.2707,38.45,0.3073,38.71,0.1951,410,20,38.65,38.4
400,1533,20180530_20180531_20180601,38.08,0.2279,38.49,0.1243,39.07,0.3089,531,26,40.5,39.65
401,1533,20180531_20180601_20180604,38.53,0.1021,39.15,0.2653,40.09,0.2175,901,37,40.2,40.0
402,1533,20180601_20180604_20180605,39.13,0.2332,39.95,0.3795,40.28,0.199,1025,34,40.4,39.95
403,1533,20180604_20180605_20180606,39.56,0.0495,39.98,0.2745,40.28,0.2838,969,21,40.5,38.1
404,1533,20180606_20180607_20180608,38.41,0.1947,39.03,0.2451,40.25,0.3305,1171,38,39.1,38.0
405,1535,20180523_20180524_20180525,42.07,0.1943,43.26,0.3412,44.05,0.0853,211,30,44.4,42.9
406,1535,20180524_20180525_20180528,43.08,0.2464,43.45,0.3507,44.09,0.0332,211,23,43.5,42.5
407,1535,20180525_20180528_20180529,43.13,0.2041,43.51,0.4354,44.09,0.0408,147,20,42.8,42.3
408,1535,20180528_20180529_20180530,42.7,0.1226,43.36,0.1887,44.21,0.1038,106,19,42.55,42.0
409,1535,20180606_20180607_20180608,42.23,0.1391,42.51,0.2609,42.92,0.3043,115,20,42.4,42.25
410,1536,20180529_20180530_20180531,140.63,0.1667,142.9,0.2015,145.73,0.3817,8291,19,147.5,144.5
411,1536,20180530_20180531_20180601,140.79,0.1343,144.39,0.2144,146.13,0.3968,9287,19,146.5,142.0
412,1536,20180604_20180605_20180606,142.51,0.174,145.45,0.4059,147.11,0.2494,5817,18,157.5,148.0
413,1536,20180605_20180606_20180607,145.07,0.1159,151.65,0.0958,155.69,0.5602,18151,32,155.0,147.0
414,1536,20180606_20180607_20180608,147.35,0.1305,151.8,0.1833,155.63,0.475,24080,35,151.0,148.0
415,1538,20180523_20180524_20180525,4.11,0.1597,4.21,0.3681,4.28,0.1181,144,21,4.24,4.05
416,1538,20180531_20180601_20180604,4.09,0.2436,4.16,0.3673,4.24,0.0836,275,19,4.39,4.07
417,1538,20180601_20180604_20180605,4.09,0.5718,4.19,0.082,4.39,0.0273,439,18,4.22,4.12
418,1538,20180605_20180606_20180607,4.09,0.5529,4.18,0.0471,4.35,0.0529,340,18,4.27,4.14
419,1539,20180530_20180531_20180601,18.46,0.1686,18.67,0.1751,19.07,0.3191,611,21,19.3,18.75
420,1539,20180531_20180601_20180604,18.58,0.1939,18.97,0.3598,19.16,0.2092,717,20,18.95,18.95
421,1560,20180524_20180525_20180528,74.74,0.0522,75.55,0.4386,76.74,0.2171,1359,31,76.5,74.5
422,1560,20180525_20180528_20180529,75.57,0.2882,76.12,0.2477,76.79,0.1767,1211,24,75.5,75.0
423,1560,20180528_20180529_20180530,74.89,0.2057,76.05,0.3029,76.79,0.2539,1162,29,76.7,74.5
424,1560,20180529_20180530_20180531,74.73,0.134,75.14,0.3312,76.1,0.3537,933,23,76.5,75.3
425,1560,20180530_20180531_20180601,74.97,0.3621,75.55,0.1512,76.16,0.1512,972,23,76.4,75.1
426,1560,20180531_20180601_20180604,75.13,0.209,75.66,0.3772,76.13,0.1411,957,21,76.4,75.2
427,1560,20180601_20180604_20180605,75.22,0.1753,75.67,0.4261,76.07,0.1867,873,19,76.8,76.1
428,1560,20180605_20180606_20180607,75.54,0.189,76.36,0.3694,77.3,0.1114,1508,30,76.4,75.4
429,1560,20180606_20180607_20180608,75.57,0.2786,76.38,0.3275,77.3,0.1081,1554,29,76.2,74.6
430,1565,20180523_20180524_20180525,775.81,0.0897,781.9,0.2201,787.42,0.3248,468,21,797.0,775.0
431,1565,20180524_20180525_20180528,780.26,0.1884,787.1,0.3685,791.94,0.2236,483,25,785.0,765.0
432,1565,20180525_20180528_20180529,779.86,0.2365,787.46,0.3128,791.94,0.266,406,23,780.0,765.0
433,1565,20180528_20180529_20180530,768.49,0.3529,778.85,0.1922,791.12,0.2039,510,30,800.0,784.0
434,1565,20180529_20180530_20180531,769.43,0.214,779.17,0.0842,800.0,0.2525,701,20,797.0,780.0
435,1565,20180530_20180531_20180601,769.72,0.2527,789.62,0.0505,799.82,0.2486,732,27,791.0,785.0
436,1565,20180531_20180601_20180604,770.49,0.2061,787.71,0.2419,799.46,0.3305,587,28,812.0,798.0
437,1565,20180601_20180604_20180605,786.29,0.2852,793.13,0.2491,804.31,0.148,554,31,820.0,822.0
438,1565,20180604_20180605_20180606,788.99,0.1829,802.23,0.2409,811.36,0.2073,656,39,848.0,790.0
439,1565,20180605_20180606_20180607,795.67,0.1229,809.73,0.243,841.1,0.3621,1066,59,820.0,746.0
440,1565,20180606_20180607_20180608,796.68,0.2591,811.74,0.152,841.19,0.2933,1316,56,790.0,730.0
441,1566,20180524_20180525_20180528,18.34,0.4024,18.83,0.1409,19.08,0.1596,589,20,18.35,18.0
442,1566,20180525_20180528_20180529,18.31,0.4747,18.59,0.072,18.95,0.1639,653,20,18.25,17.9
443,1568,20180523_20180524_20180525,30.23,0.3962,30.53,0.19,30.92,0.1024,742,19,30.6,29.75
444,1568,20180528_20180529_20180530,29.82,0.3879,30.07,0.2693,30.26,0.1469,531,20,30.65,30.2
445,1568,20180529_20180530_20180531,29.83,0.3584,30.05,0.1969,30.42,0.1756,706,21,31.1,31.05
446,1568,20180530_20180531_20180601,29.89,0.2355,30.44,0.3418,30.93,0.1365,828,29,31.9,30.7
447,1568,20180531_20180601_20180604,30.33,0.2828,31.02,0.135,31.53,0.1624,1022,37,31.45,30.5
448,1568,20180601_20180604_20180605,30.53,0.2045,31.11,0.2818,31.55,0.1581,841,32,31.3,30.25
449,1568,20180604_20180605_20180606,30.75,0.2036,31.12,0.2045,31.55,0.125,1056,27,30.85,30.3
450,1568,20180605_20180606_20180607,30.38,0.1647,30.75,0.2239,31.11,0.1489,1014,25,30.7,29.0
451,1568,20180606_20180607_20180608,30.37,0.288,30.7,0.1023,31.01,0.1619,1007,20,30.15,28.55
452,1569,20180523_20180524_20180525,26.88,0.3604,27.07,0.2839,27.44,0.0546,641,19,27.55,27.1
453,1569,20180524_20180525_20180528,26.93,0.45,27.13,0.2219,27.35,0.1016,640,18,27.45,26.8
454,1569,20180525_20180528_20180529,26.81,0.115,27.02,0.2761,27.32,0.3646,565,18,27.3,27.0
455,1569,20180529_20180530_20180531,27.06,0.1265,27.47,0.3449,28.28,0.1765,1241,36,28.35,28.1
456,1569,20180530_20180531_20180601,27.17,0.0887,27.68,0.2811,28.25,0.2335,1533,38,28.4,28.05
457,1569,20180531_20180601_20180604,27.53,0.2377,28.09,0.3139,28.38,0.1705,1666,32,28.5,28.15
458,1569,20180601_20180604_20180605,27.65,0.1045,27.92,0.1078,28.2,0.4048,909,20,29.1,28.6
459,1569,20180604_20180605_20180606,28.19,0.3198,28.43,0.0986,28.9,0.2291,1257,20,29.55,28.6
460,1569,20180605_20180606_20180607,28.28,0.1347,28.87,0.4337,29.36,0.1531,1849,31,29.05,28.0
461,1569,20180606_20180607_20180608,28.33,0.0877,28.84,0.4725,29.34,0.1451,1985,29,28.95,27.6
462,1582,20180524_20180525_20180528,62.59,0.4488,62.94,0.1813,63.72,0.1378,1241,18,65.0,63.7
463,1582,20180525_20180528_20180529,62.79,0.2572,63.66,0.1905,64.48,0.2943,1349,25,64.7,63.6
464,1582,20180528_20180529_20180530,63.53,0.1582,63.93,0.3287,64.51,0.3349,1302,18,64.5,63.8
465,1583,20180523_20180524_20180525,61.19,0.1111,61.93,0.4236,62.36,0.2361,144,18,65.8,63.8
466,1583,20180524_20180525_20180528,62.14,0.379,64.14,0.1895,65.17,0.1169,248,32,66.6,63.5
467,1583,20180525_20180528_20180529,62.19,0.3271,64.12,0.188,65.25,0.1579,266,31,64.0,63.3
468,1583,20180528_20180529_20180530,62.44,0.0726,64.08,0.2905,65.25,0.2346,179,28,63.8,62.8
469,1583,20180601_20180604_20180605,63.2,0.175,64.12,0.275,65.0,0.1417,120,21,65.2,65.0
470,1583,20180604_20180605_20180606,63.58,0.1504,64.17,0.2556,64.94,0.2932,133,18,66.9,66.0
471,1583,20180605_20180606_20180607,64.21,0.2067,65.02,0.3467,66.14,0.1533,150,24,67.7,63.0
472,1583,20180606_20180607_20180608,64.97,0.2624,66.06,0.4043,67.02,0.1064,141,23,66.0,63.3
473,1584,20180523_20180524_20180525,9.44,0.214,9.59,0.1971,9.99,0.0558,771,42,9.6,9.51
474,1584,20180524_20180525_20180528,9.42,0.2332,9.54,0.197,9.64,0.2082,802,38,9.6,9.4
475,1584,20180531_20180601_20180604,9.36,0.0536,9.48,0.0573,9.6,0.0924,541,20,9.55,9.4
476,1584,20180601_20180604_20180605,9.36,0.1245,9.49,0.4408,9.59,0.1163,490,23,9.5,9.4
477,1584,20180604_20180605_20180606,9.42,0.1206,9.5,0.4598,9.6,0.0874,572,18,9.6,9.45
478,1586,20180523_20180524_20180525,29.18,0.21,31.58,0.1359,35.68,0.2653,8696,105,39.4,38.25
479,1586,20180524_20180525_20180528,30.46,0.0505,35.75,0.3459,38.71,0.2949,8647,145,39.15,38.0
480,1586,20180525_20180528_20180529,35.74,0.3117,38.33,0.2781,39.0,0.2424,7677,67,38.6,38.1
481,1586,20180528_20180529_20180530,36.44,0.0167,38.36,0.4503,39.0,0.2847,6116,53,38.8,38.15
482,1586,20180529_20180530_20180531,38.28,0.2281,38.47,0.4635,38.77,0.1702,3590,22,38.6,38.25
483,1586,20180601_20180604_20180605,38.31,0.4513,38.53,0.2305,38.93,0.1078,1939,20,39.15,38.5
484,1586,20180604_20180605_20180606,38.32,0.3365,38.56,0.2198,38.91,0.1363,1688,21,39.0,38.65
485,1586,20180605_20180606_20180607,38.36,0.1465,38.72,0.3542,38.95,0.2497,2143,21,39.2,38.8
486,1589,20180523_20180524_20180525,64.87,0.187,65.63,0.3412,66.47,0.1469,2995,31,65.6,64.0
